,children,age,income,churn,contacts,yearly_equip_failure,techie,online_security,tenure,monthly_charge,bandwidth_gb_year
4509,1,34,22492.61,0,1,0,0,0,4.343093,139.9349,1137.986536
4510,7,58,23346.19,0,0,0,0,0,7.470963,117.4392,1453.3619
4511,3,42,84035.13,0,0,0,0,0,13.36689,117.472,1456.609727
4512,2,63,27432.43,1,1,0,0,0,2.596868,127.5067,410.7703918
4513,1,78,30351.92,0,1,1,0,1,7.685406,107.482,1057.31153
4514,7,89,22290.4,1,0,1,0,1,5.379951,257.6375,1640.268544
4515,3,18,21768.05,1,0,0,0,1,8.387889,174.9755,1377.344633
4516,0,89,17072.33,0,1,0,0,1,8.561641,184.9647,984.7206752
4517,10,66,61921.5,0,0,0,0,1,17.24595,132.466,2399.954293
4518,2,53,15625.86,1,2,1,0,1,4.457562,94.97283,983.5423493
4519,1,44,34790.72,0,1,0,0,0,22.28926,104.9629,2068.186228
4520,4,66,118179.2,1,3,1,0,0,3.77596,182.4676,775.6207448
4521,1,85,38644.0,0,1,0,0,0,29.30064,147.4713,2626.362759
4522,2,62,72453.23,0,0,0,0,0,10.32752,214.9663,1274.789671
4523,1,28,23660.82,1,2,0,0,0,7.668017,214.9525,1139.028165
4524,3,55,12526.34,0,1,0,0,0,7.461144,129.9483,1296.523969
4525,2,55,79125.31,0,1,0,0,0,10.07469,147.4564,1527.978319
4526,0,59,15840.4,1,1,0,0,1,1.692565,154.9755,1015.460451
4527,0,28,13366.53,0,0,0,0,0,15.54856,204.9634,1835.681416
4528,2,38,48364.58,0,1,0,0,0,4.18206,127.4421,1094.624835
4529,1,79,94353.42,1,2,1,0,1,5.260996,129.9778,945.5437173
4530,1,34,66249.33,0,2,0,0,0,4.480346,149.9447,1127.193482
4531,9,61,35831.39,0,0,1,0,1,8.652909,142.4526,1771.134878
4532,2,71,93402.26,1,0,0,1,0,10.65198,232.624,1855.20004
4533,0,89,33004.01,1,4,0,0,0,7.957264,242.6435,1194.31166
4534,1,74,10992.6,0,1,1,0,0,15.4522,112.4551,1213.799389
4535,4,39,43769.45,1,0,0,0,0,18.07558,172.4871,2082.760575
4536,1,84,42889.58,0,2,0,0,0,21.55836,144.9607,1835.575859
4537,0,57,12204.42,0,0,0,0,0,14.0669,192.4567,1443.483853
4538,0,64,41895.1,1,2,0,1,0,14.54834,159.9942,1458.518135
4539,4,43,14233.75,0,4,1,0,0,8.592449,137.4616,1099.38854
4540,1,76,22935.18,0,2,0,0,0,19.84947,92.45514,2063.325487
4541,2,53,21579.33,1,0,1,0,1,4.83427,257.6549,1159.364961
4542,0,75,26811.22,1,1,0,0,1,3.11391,225.1457,1340.927976
4543,9,30,85003.51,0,2,0,0,0,22.05688,197.6288,2696.777135
4544,2,78,3598.04,0,1,0,1,0,10.35346,184.9496,1640.315966
4545,4,22,69497.03,0,0,0,0,1,6.506483,149.9778,917.1665939
4546,3,32,41207.42,0,1,0,0,0,17.95045,162.4538,2303.354723
4547,0,78,14825.22,1,1,1,0,0,6.214398,174.9699,1251.894626
4548,10,56,22142.61,1,0,0,0,1,14.66847,184.9715,1880.004543
4549,1,79,69833.88,1,2,0,0,0,5.628186,182.447,650.4414677
4550,1,68,60288.26,0,3,0,0,0,10.5771,149.9447,1515.274871
4551,4,58,55582.0,1,3,0,0,1,11.42464,197.5169,1518.895794
4552,4,48,12224.95,1,4,0,1,0,3.367303,157.4836,558.284596
4553,4,70,6980.4,1,2,1,0,0,3.071976,102.4746,398.8495205
4554,3,67,27127.55,0,0,0,0,0,3.246478,117.472,545.3992275
4555,1,24,15544.73,1,1,0,0,0,5.798779,187.656,1129.173931
4556,4,44,64963.05,0,1,0,0,0,13.23966,127.4601,1735.029687
4557,1,51,48170.55,1,1,1,0,1,18.44435,129.9598,2182.755951
4558,0,54,23918.86,0,1,0,0,1,2.941261,152.466,498.8080579
4559,1,24,33281.77,0,2,1,0,0,21.07565,162.4608,2673.10157
4560,2,39,71032.95,0,0,0,0,0,12.09048,112.4844,1155.835028
4561,1,75,71503.36,1,2,0,0,1,11.76248,237.6549,2037.626802
4562,1,70,7257.49,1,0,0,0,0,2.691911,167.4564,347.3046722
4563,0,36,21092.07,1,2,0,0,0,6.999666,232.6415,1161.766944
4564,5,47,68629.48,0,0,0,0,0,3.896108,179.9794,729.6672295
4565,3,71,59242.86,1,2,0,0,1,6.564797,257.6513,1801.105672
4566,0,51,48114.78,1,4,0,0,0,13.72738,159.9476,1844.506934
4567,2,85,7543.45,1,2,1,0,0,2.804449,172.4733,538.267259
4568,2,79,8328.28,0,1,1,0,0,14.41688,169.9447,1458.177149
4569,0,69,48219.15,1,0,0,0,0,6.186874,194.9525,1183.666028
4570,3,32,10607.43,1,1,0,0,0,8.380626,232.624,1827.741525
4571,0,32,20998.16,0,0,1,0,0,11.88328,117.4858,1309.247153
4572,3,65,66156.08,0,2,1,0,0,4.899337,162.4538,1125.779521
4573,6,20,23334.38,0,1,0,1,0,8.574964,169.9447,1296.081512
4574,0,70,69183.29,1,2,1,0,0,31.79027,255.1198,3575.871459
4575,1,44,31012.18,1,1,0,1,0,7.84461,137.4616,1024.765594
4576,1,19,37461.63,1,0,0,0,0,14.31807,262.6106,1924.414895
4577,0,21,42139.77,0,0,0,0,0,21.43457,172.4441,2141.091982
4578,1,74,16197.52,0,0,0,0,1,4.439464,197.4876,729.7825005
4579,0,66,19161.27,0,0,1,1,0,3.147832,159.9642,562.8048829
4580,1,31,62028.51,1,0,1,0,0,10.83268,149.9776,1248.354542
4581,2,18,23055.92,1,1,0,0,1,7.812114,177.6508,1381.709993
4582,8,37,50998.43,0,1,0,0,0,9.042296,184.9496,1852.013833
4583,3,35,52984.07,1,0,1,0,0,8.850759,127.4586,1152.131327
4584,3,78,41637.08,0,3,2,0,1,5.933094,172.4624,786.1863432
4585,1,61,81068.69,0,4,0,0,1,23.08203,139.9568,2199.664389
4586,1,57,40120.86,0,1,3,0,0,13.45113,114.9509,1613.057137
4587,6,74,51251.01,0,1,1,0,0,3.080084,79.97886,436.2644992
4588,0,19,11943.45,0,2,1,0,0,14.41788,232.6415,1872.389857
4589,1,53,38916.4,0,1,1,0,0,6.2061,184.967,904.3179865
4590,2,69,42780.53,1,1,1,1,1,17.38432,174.9744,2140.11456
4591,2,38,48911.65,1,1,1,0,1,4.490588,202.65,1542.618812
4592,4,74,79890.24,0,1,2,0,0,2.893617,200.1323,1280.101622
4593,1,66,24929.75,0,2,0,1,0,7.634806,144.9607,753.7251984
4594,4,87,58884.99,0,2,1,0,0,3.794574,104.9643,726.148196
4595,1,55,48618.33,0,0,0,0,0,6.905799,182.4608,914.6362933
4596,0,25,23367.98,0,3,0,0,0,21.26763,114.9509,2327.656652
4597,3,20,27558.14,0,1,1,0,0,2.507107,144.9607,463.6732561
4598,3,82,46381.14,0,0,0,0,1,7.721518,174.9755,1065.856964
4599,3,89,54862.38,0,0,0,0,0,2.886437,159.9349,486.381294
4600,2,39,14638.15,0,0,1,0,0,10.35845,169.9671,1349.872551
4601,2,48,84113.15,1,0,0,0,0,8.093081,129.9483,1340.469295
4602,6,24,22467.91,0,1,0,1,0,12.1891,79.97886,1346.569879
4603,1,40,69433.42,0,1,2,1,1,11.3031,160.0013,1217.604663
4604,0,21,82130.46,0,0,0,0,0,7.445235,149.9378,1450.159924
4605,1,59,59532.16,0,1,1,0,0,1.877939,182.4676,503.6435762
4606,0,58,23080.06,0,0,0,0,1,2.347884,187.4847,616.2094946
4607,4,33,52137.85,1,0,1,0,0,24.69325,92.45514,2693.549899
4608,0,35,56315.69,1,1,0,0,0,4.768185,139.9349,1138.754327
4609,3,24,15091.63,1,1,0,0,1,8.824037,144.9889,1670.183322
4610,8,79,14541.24,1,0,0,0,1,7.364002,184.9715,1144.514093
4611,1,40,41819.9,1,1,0,1,0,16.58054,159.9942,1734.504367
4612,3,75,116628.8,0,0,0,0,1,1.921112,159.9875,397.1455126
4613,3,73,8510.91,0,0,0,0,0,11.72692,159.9942,1372.468821
4614,3,21,54864.24,1,0,0,0,0,2.987316,214.9663,838.558113
4615,3,75,51379.67,1,0,0,0,0,12.04581,240.1149,1569.259659
4616,8,68,31469.99,1,0,1,0,0,1.574932,149.9913,711.8546388
4617,1,59,42452.02,0,0,0,0,0,1.76975,172.4441,483.0491679
4618,2,52,99168.2,1,0,0,1,1,9.613541,150.007,1083.774656
4619,1,20,15200.71,0,1,0,0,0,12.22703,127.4421,1782.043347
4620,1,86,23583.59,0,3,0,0,1,9.517342,194.9882,1162.432794
4621,1,27,43148.68,0,0,0,1,0,2.611838,124.9643,320.1072613
4622,1,67,7500.54,0,1,1,0,0,3.27379,137.4836,891.754556
4623,0,37,3717.97,1,1,1,0,0,13.55138,222.6143,2117.66
4624,4,41,19089.26,0,0,0,0,0,10.14235,79.97886,979.2710238
4625,4,29,54929.43,0,0,0,0,0,17.74303,192.4705,1958.174563
4626,9,31,25692.2,1,0,2,0,0,10.52104,220.1149,2186.78593
4627,0,57,1055.12,1,0,1,0,0,2.241794,124.9781,323.751566
4628,10,55,28643.72,1,2,0,1,1,8.828042,199.9902,1997.36133
4629,8,36,18232.01,0,1,0,0,0,15.46234,179.9476,1786.342426
4630,3,77,36545.88,0,3,0,0,1,6.974284,117.4686,1235.844622
4631,0,85,61034.25,0,2,0,0,0,19.6447,124.9781,1657.906578
4632,0,40,50321.62,1,2,0,1,1,12.67469,130.0064,1469.220521
4633,4,54,27152.87,1,1,0,1,0,5.924783,159.9349,880.8737878
4634,1,77,32854.92,1,1,0,0,0,12.65954,187.6094,1892.964163
4635,0,34,20545.0,1,1,0,0,0,4.254025,220.1323,939.0291358
4636,2,21,33029.84,1,2,1,0,0,12.4341,207.4754,1999.64045
4637,1,32,34552.94,0,2,0,0,1,10.97775,165.0182,1417.312047
4638,1,80,6960.12,0,1,0,0,1,13.16047,104.9923,1175.542116
4639,1,49,30638.08,1,0,0,0,1,3.171487,194.9581,773.5217752
4640,1,33,18308.7,1,1,0,0,1,1.817421,117.4835,548.1888179
4641,2,65,44087.97,0,0,1,0,1,7.813168,152.466,923.5059358
4642,2,45,77615.02,1,1,0,0,0,11.61194,230.1344,1648.220152
4643,8,25,32005.71,1,1,0,1,0,20.91805,124.9607,2523.250672
4644,1,29,42123.52,1,2,1,0,0,7.502506,255.1336,1878.869681
4645,8,25,46766.41,0,0,1,1,0,13.21297,159.9349,1743.325286
4646,0,80,12363.22,1,2,0,0,1,15.61752,245.1283,2335.858768
4647,3,76,9225.43,0,1,0,0,0,9.74066,147.4421,1042.786672
4648,2,40,25303.83,1,2,0,0,0,7.276075,207.6094,1143.400963
4649,0,36,34999.62,0,1,2,0,1,7.965702,190.1737,1311.801862
4650,4,87,50636.27,1,0,2,0,0,2.605757,172.4733,624.0528147
4651,2,21,133161.6,1,0,0,0,0,8.542338,159.9476,1497.298277
4652,3,29,50156.65,0,0,2,0,0,10.13859,79.97886,1069.807995
4653,4,77,22842.54,1,0,0,0,0,5.464636,220.1478,1058.563314
4654,1,62,24528.06,1,0,2,0,0,1.712499,242.6281,763.7549084
4655,8,38,25707.64,1,0,0,0,0,8.512387,179.9476,1292.607065
4656,0,41,50135.13,1,2,1,0,0,8.747794,207.6094,1246.19633
4657,0,23,62214.19,1,2,0,0,0,7.019257,182.4608,998.0645117
4658,2,76,7377.09,1,3,0,0,0,13.69077,192.4705,1492.762296
4659,1,69,32032.54,0,1,0,0,1,4.208515,139.9875,956.1671721
4660,0,37,23761.42,0,1,0,0,0,18.34508,184.9496,2281.87219
4661,4,47,57660.95,0,0,0,0,0,8.873645,117.4392,1512.005651
4662,2,86,12975.69,0,1,0,1,0,5.188006,127.4738,1039.131091
4663,0,80,24570.19,0,1,0,1,0,10.76731,162.4538,1512.108737
4664,4,51,11269.01,0,0,0,1,1,2.284566,130.0064,704.9501482
4665,2,25,13744.26,1,2,0,0,1,6.360959,172.4624,1050.342085
4666,2,84,64494.71,1,1,2,1,0,4.946157,129.995,636.2377993
4667,8,47,75524.57,1,0,1,0,0,18.98342,179.9476,2038.787429
4668,0,33,22361.08,0,4,0,0,0,14.07058,200.1185,2079.326294
4669,1,47,27995.48,1,0,0,1,0,10.99037,197.6288,1487.997515
4670,4,75,16787.14,0,0,0,0,0,5.833919,159.9656,1098.532284
4671,1,55,38999.85,0,1,0,0,0,3.063806,104.9629,503.8825694
4672,1,36,40437.45,0,2,1,0,0,10.61246,167.4564,1190.056958
4673,1,46,34489.63,0,6,1,1,0,3.878332,172.4567,1006.71226
4674,0,57,29448.24,1,1,2,0,0,7.600934,235.1372,1696.720466
4675,0,75,32910.92,0,2,0,0,1,14.28503,114.9728,1241.590602
4676,6,50,8148.12,1,0,1,0,1,7.821554,270.1604,2022.556285
4677,10,34,63574.11,1,0,0,0,1,4.533178,235.1591,1396.329395
4678,3,38,47347.97,1,3,2,1,0,5.429608,252.6378,1186.544217
4679,3,64,27647.13,0,3,0,0,0,9.914638,160.0122,1192.115613
4680,0,21,40598.75,1,2,0,0,0,6.588658,242.6106,1667.235527
4681,2,31,40690.6,0,0,0,0,1,1.556238,104.9923,498.4399198
4682,7,26,40977.93,1,0,0,0,0,7.820202,230.1344,1553.750811
4683,1,27,8211.32,0,1,0,0,0,2.292165,79.97886,371.8766911
4684,7,54,31168.17,1,0,0,0,1,10.06351,267.6647,1716.442787
4685,1,77,20122.14,1,1,0,0,0,4.527148,230.1344,932.0065474
4686,3,73,21336.57,0,0,3,0,1,11.5917,152.4555,1786.980349
4687,0,77,11548.26,0,1,1,0,0,11.89464,149.9707,1139.673714
4688,0,77,32382.9,0,1,1,0,0,14.0795,159.9942,1459.766208
4689,4,63,2606.74,0,0,1,1,1,3.422801,164.9853,1245.217129
4690,4,35,9694.63,0,0,0,0,0,6.264945,134.9509,857.5127538
4691,2,63,18927.94,1,4,0,0,1,8.675197,190.127,1671.330908
4692,0,55,29360.19,0,2,0,0,1,14.58336,164.9889,1581.65754
4693,0,41,44031.24,0,1,0,0,1,2.856149,94.97283,830.1003254
4694,5,77,19315.16,0,0,0,0,0,8.390283,124.9643,835.073392
4695,2,78,32498.09,0,2,3,0,0,16.64412,124.9643,1333.45659
4696,0,39,41918.85,1,0,0,0,0,4.46492,242.6143,953.0836423
4697,1,51,68851.11,1,0,0,1,0,4.16861,159.9349,654.4586472
4698,1,22,29749.39,1,1,0,0,1,12.62182,255.1555,1802.889936
4699,0,30,67585.42,1,1,0,0,1,16.37611,222.65,2020.604314
4700,4,32,52866.31,1,0,0,1,1,4.581601,277.6513,1383.764044
4701,0,74,82673.37,0,0,1,0,1,12.14985,149.9598,1147.311353
4702,2,29,38159.22,1,2,1,0,1,11.739,225.1457,2212.982101
4703,0,77,42693.35,1,1,0,0,1,7.819376,235.1417,1617.064452
4704,4,72,82818.2,1,1,0,0,1,12.53901,217.484,1642.266752
4705,0,32,21594.76,1,2,0,0,1,7.766899,184.9853,1166.167844
4706,5,37,10949.55,0,0,1,0,0,4.219362,167.4564,786.0804243
4707,4,24,64951.03,0,2,1,0,0,18.75702,167.4564,1989.102456
4708,1,31,36500.99,0,2,0,0,0,9.875391,104.9781,1478.755528
4709,1,86,44969.31,0,1,1,0,1,2.323179,187.4974,990.7760503
4710,1,70,68023.12,1,0,0,1,0,10.48384,172.4885,1488.721642
4711,0,65,9626.88,1,2,0,1,0,6.027061,204.9797,761.3473324
4712,1,67,13773.86,0,1,0,0,1,18.84228,162.4689,1836.018288
4713,2,58,20358.54,0,2,1,0,1,7.895618,154.9618,1460.696574
4714,1,71,39839.69,0,0,1,0,0,15.37459,182.447,1475.269918
4715,4,57,28008.97,0,1,0,0,1,9.260977,114.9728,1012.08426
4716,3,82,84637.15,1,2,0,0,1,12.13697,194.9744,1288.655023
4717,0,52,59958.03,0,1,0,0,1,5.793869,172.4624,853.7834038
4718,2,34,32331.8,1,0,0,0,0,2.246214,182.4608,632.4760401
4719,0,56,21580.42,1,2,0,0,0,1.999262,242.6281,776.1387725
4720,1,66,21810.7,0,1,0,0,1,4.685087,217.484,843.7651173
4721,1,85,18513.69,0,0,0,0,1,15.75222,207.4974,1680.906796
4722,2,53,32753.3,0,0,0,0,0,2.680333,124.9781,352.0824182
4723,0,64,15037.18,1,1,1,0,0,9.283599,172.4705,1440.630753
4724,0,38,38532.04,1,2,0,0,1,5.70629,152.4624,1306.002586
4725,1,83,44241.07,0,3,0,0,1,12.79286,132.466,1655.225461
4726,0,35,64075.52,0,0,2,0,1,12.2982,197.4945,1484.886328
4727,4,45,26656.35,1,0,0,1,0,3.665202,104.9629,678.3000196
4728,1,44,49425.3,0,2,1,0,0,5.971951,182.447,875.6471402
4729,2,28,79152.4,1,0,0,1,0,5.364231,240.1149,1145.096989
4730,0,23,40368.33,0,1,2,0,0,14.86565,152.4441,2009.785388
4731,0,55,24164.69,1,2,0,0,0,10.10287,159.983,990.4553964
4732,4,20,43643.67,1,0,0,1,0,10.15649,242.6106,2133.046997
4733,0,28,951.96,1,0,1,0,1,8.031947,182.4833,971.3001605
4734,10,46,4524.96,0,1,1,0,0,4.864814,112.4551,797.4420172
4735,4,52,38163.25,1,1,1,1,1,17.06338,175.0211,1988.890125
4736,0,48,48571.22,1,1,0,0,0,6.723311,222.6281,1602.940552
4737,5,26,67620.64,0,2,0,0,0,9.712168,92.48802,1028.310241
4738,0,52,41327.38,1,0,0,1,0,4.731685,179.9794,627.8159819
4739,7,54,56589.81,0,1,2,0,1,3.407577,130.0064,879.4853583
4740,1,55,73225.47,1,1,0,1,1,9.986348,257.6375,1944.472438
4741,0,68,52810.57,1,1,0,0,1,9.651306,190.127,1673.34866
4742,1,44,12187.37,0,0,2,0,1,1.726448,120.0049,847.9529065
4743,10,40,42964.75,0,0,0,1,0,11.51671,124.9935,1438.429891
4744,3,87,53187.32,0,0,1,0,0,17.88722,179.9656,1684.817133
4745,4,56,66989.79,1,0,1,0,0,13.85859,230.1344,1904.863682
4746,2,58,46775.2,0,0,0,0,1,23.59578,129.9915,2632.143148
4747,2,60,19746.8,0,0,1,0,0,4.115815,137.4872,451.0754045
4748,1,29,12854.97,0,1,0,0,0,7.751707,134.9509,906.6526156
4749,0,45,14277.26,0,2,0,0,1,10.277,107.482,1429.357527
4750,0,51,24376.36,1,1,0,0,0,13.89557,220.1615,1745.25049
4751,0,83,19271.85,1,0,0,1,0,5.792269,144.9607,433.9442354
4752,2,24,22257.83,0,3,0,0,0,11.89052,152.4441,1871.35466
4753,0,44,19620.4,1,1,0,0,0,6.971587,207.6094,1090.821866
4754,1,47,14377.15,1,1,1,1,0,17.30262,182.4433,2275.34376
4755,1,25,4004.2,1,2,2,0,0,15.13225,207.4754,2259.107162
4756,2,47,60598.33,0,0,0,0,0,11.42868,114.9509,1510.913118
4757,4,77,20637.36,1,2,1,0,1,5.192447,217.4702,943.0894026
4758,3,76,7677.29,0,2,0,0,0,17.1248,207.6094,1910.19173
4759,0,37,26097.52,1,0,0,1,0,3.199579,207.6094,804.7021179
4760,3,40,29174.41,0,0,0,0,0,9.630403,149.9621,1237.830202
4761,0,22,14612.3,1,1,0,0,1,5.73926,184.9785,1053.952202
4762,1,55,7882.5,0,1,0,0,0,5.506063,192.4705,860.1917234
4763,0,55,37680.14,1,2,0,0,1,10.89731,184.9715,1219.381518
4764,0,80,31749.22,0,2,0,0,0,3.770144,134.9509,382.4167858
4765,4,43,61087.44,0,1,1,0,1,9.312734,152.509,1332.850025
4766,1,23,93748.65,1,1,1,1,0,4.370713,220.1185,895.556806
4767,7,68,30255.22,1,0,1,1,0,2.006646,252.6378,977.9075314
4768,4,54,32228.53,1,1,0,0,0,10.62816,187.6094,1847.226235
4769,0,22,73162.55,0,0,0,0,1,6.033703,95.01949,824.4079658
4770,2,77,94990.56,0,1,0,0,0,7.660409,92.48802,682.9150315
4771,3,58,9245.84,0,0,1,0,1,12.28997,130.0064,1388.750133
4772,1,31,76161.71,1,0,1,0,1,7.354812,150.0208,1099.874685
4773,2,18,74084.32,1,1,0,0,0,3.872474,204.9496,892.5015342
4774,1,89,33652.0,0,2,0,0,0,4.043292,139.983,826.7523349
4775,0,47,17528.05,1,1,2,0,0,3.309503,149.9378,1026.042379
4776,0,70,58992.27,1,1,0,1,0,25.68013,242.6106,3070.896284
4777,0,51,31036.82,1,1,0,0,1,10.12764,194.9882,1214.121186
4778,4,47,41971.12,0,0,0,0,0,18.01409,149.9621,1885.551581
4779,1,44,36514.93,0,1,0,0,1,1.90586,127.4958,362.550034
4780,0,56,5406.51,1,1,1,0,0,7.329775,200.1185,1451.591007
4781,0,41,44202.8,1,1,1,0,0,11.21881,159.9476,1589.460591
4782,2,44,36991.79,0,1,0,1,0,13.17784,179.9794,1407.673878
4783,6,70,23803.0,0,1,0,0,0,7.03957,204.9634,1185.478786
4784,1,80,37577.46,1,1,0,0,0,2.77885,245.147,1187.8922
4785,1,25,32555.42,0,0,0,0,1,12.9557,174.9744,1894.547126
4786,3,46,38869.47,1,3,0,0,1,21.39532,270.1604,3055.521716
4787,2,58,2904.8,1,0,1,0,0,26.54684,245.147,3238.304359
4788,1,61,78090.5,1,0,1,0,0,7.334657,152.4742,1253.931577
4789,2,65,23935.48,0,0,1,0,1,19.48914,152.5104,2254.987769
4790,0,43,56792.26,0,0,1,0,0,4.546842,162.4538,1076.672787
4791,2,56,44499.17,0,0,0,0,0,4.320048,194.9663,1215.716688
4792,0,84,10979.8,1,0,0,0,1,9.553951,204.961,1063.934914
4793,2,68,31096.42,0,0,0,0,0,22.01734,162.4676,2615.647724
4794,10,33,82708.61,0,0,1,0,1,2.628926,162.4818,1058.58579
4795,1,24,50335.96,1,1,0,1,1,7.041709,215.1591,1771.091615
4796,0,83,48042.7,0,2,0,0,1,7.295203,127.5112,636.617816
4797,4,57,33572.8,0,1,2,0,0,17.19189,164.967,2297.2034
4798,2,24,60326.6,0,1,0,1,0,7.560138,129.9621,1503.364958
4799,0,68,5540.89,0,0,0,1,0,15.62643,202.4433,1624.869828
4800,2,84,29379.05,0,2,2,1,1,6.142753,137.4686,700.4813335
4801,1,48,76333.6,1,0,0,0,0,8.696148,172.4705,1475.739164
4802,3,55,14676.6,1,0,0,1,0,21.49074,235.1372,2886.678944
4803,8,68,51136.79,0,0,1,0,1,14.45396,117.4835,1684.339812
4804,1,70,42839.99,0,2,0,0,1,13.21887,207.4811,1566.022939
4805,4,68,77598.76,1,2,0,0,0,13.74701,214.9525,1598.336024
4806,4,81,26278.72,0,0,0,0,0,19.48387,194.9699,2038.974824
4807,2,64,20954.8,1,0,0,0,0,5.067354,220.1323,968.8818009
4808,1,73,10331.34,1,1,1,0,1,6.386027,139.9875,1039.187211
4809,2,27,24090.59,0,2,1,0,0,5.387209,159.9349,910.8338083
4810,0,57,29125.57,1,0,0,0,0,3.94227,104.9643,795.7564584
4811,1,68,39053.35,1,7,0,0,0,5.664023,230.1051,982.7165421
4812,3,22,11423.37,1,1,1,0,0,1.329981,200.1323,1244.63125
4813,2,34,33426.12,0,2,0,0,0,29.58658,114.9509,3041.355145
4814,1,78,24927.42,0,1,0,1,1,7.888574,147.4783,810.3780598
4815,4,75,19536.56,0,0,0,0,1,13.34222,174.9581,2027.493646
4816,1,68,43797.53,1,3,0,0,0,13.63405,174.9768,1855.223588
4817,0,79,35409.41,1,0,0,0,1,8.171806,154.9919,1307.928901
4818,1,51,41444.72,0,1,0,0,1,25.76718,167.4847,3049.419775
4819,1,58,20474.19,1,3,0,1,1,3.876069,197.4702,1218.662597
4820,2,58,2335.14,0,0,0,0,0,29.71753,194.9768,2823.145964
4821,0,89,33004.0,1,0,0,0,0,1.116305,184.9634,866.6314272
4822,3,25,71806.84,1,1,0,0,0,1.331372,220.1185,740.5922353
4823,0,59,68987.09,0,1,0,0,1,4.054345,149.9778,471.7954635
4824,0,31,7410.71,0,0,1,0,0,11.99482,179.9656,1293.256696
4825,1,20,29998.04,0,2,0,0,0,5.156634,169.9378,883.2058714
4826,0,21,40948.07,1,1,0,0,0,1.530293,230.1051,814.3727251
4827,2,68,79645.56,1,3,0,1,0,5.976743,194.9663,1312.11903
4828,0,41,69312.83,0,1,0,0,1,23.63005,152.509,2436.452255
4829,2,37,28805.26,0,0,0,0,1,6.42531,149.9778,799.7665769
4830,0,72,37864.06,0,0,1,0,1,6.088456,159.9875,656.0906255
4831,0,53,39557.83,0,0,1,0,1,17.93561,159.9875,1689.115275
4832,1,45,51302.78,0,0,0,0,0,9.389007,179.9656,982.3393738
4833,0,69,34094.81,1,0,0,0,0,15.06895,175.1331,1672.336606
4834,8,63,32072.51,0,1,1,1,1,3.305552,127.525,702.3872964
4835,3,19,28022.35,1,0,1,0,1,13.11297,207.4673,1705.302867
4836,2,50,8015.32,1,3,0,0,0,7.579944,220.1478,1258.840915
4837,6,87,40203.66,1,2,0,1,0,6.913925,207.4754,1536.363525
4838,4,75,24538.69,0,0,0,0,1,2.429677,130.0244,494.5000388
4839,0,46,120301.3,1,2,0,0,0,9.386672,220.1323,1367.297406
4840,2,87,21790.0,0,0,0,1,0,9.187823,179.9656,941.2227255
4841,2,43,18210.97,1,0,1,0,0,8.71167,137.4616,1129.873915
4842,7,49,40633.4,1,2,1,0,0,4.820891,212.6415,1569.607544
4843,1,80,22918.99,1,3,0,0,0,16.57839,124.9607,1771.850524
4844,1,28,18054.15,1,1,0,0,1,2.780924,152.5104,976.4774375
4845,2,73,8091.21,0,0,0,0,0,2.924951,117.472,468.5975061
4846,1,36,12993.3,0,1,0,0,0,4.212653,147.4421,659.4098323
4847,0,63,27506.01,0,1,1,0,0,9.525184,92.48802,820.0423101
4848,0,44,13476.42,0,0,0,1,0,4.579843,127.4738,983.1469135
4849,0,53,30536.02,0,0,0,0,1,4.096547,119.9568,1052.973308
4850,3,83,42800.66,1,2,0,0,0,2.250238,240.1149,693.3489139
4851,4,63,5362.71,1,0,1,0,0,5.236648,210.138,1060.76878
4852,1,29,17134.4,1,1,0,0,0,5.695207,139.965,1220.191739
4853,1,39,19937.92,1,2,1,1,1,6.649321,242.6326,1211.694229
4854,3,61,84298.02,0,1,0,0,0,5.276321,162.4676,1250.606015
4855,2,34,56733.5,1,1,0,0,0,15.1631,227.4754,1849.418149
4856,0,48,68204.46,1,2,1,0,0,5.124495,192.4705,821.0926195
4857,1,21,35775.82,1,2,1,0,1,5.111844,207.4811,1062.404345
4858,2,49,23303.89,1,1,1,0,0,10.02376,149.9447,1610.068088
4859,2,69,55365.37,1,1,2,1,0,11.61657,114.9509,1454.178463
4860,3,69,31263.34,0,1,0,0,0,6.275924,117.4392,1196.239363
4861,0,77,67495.36,0,0,0,1,0,10.18273,137.4392,984.2773024
4862,2,63,114551.7,0,1,0,0,0,7.761878,104.9781,1231.447125
4863,0,85,43010.56,0,0,0,0,1,12.9765,149.9598,1178.979911
4864,2,32,41799.98,0,1,0,0,1,12.70321,194.9581,1593.998248
4865,2,88,21512.56,1,1,0,0,0,6.431215,187.6094,1377.348602
4866,0,28,94788.34,0,1,0,0,0,1.74299,104.9629,453.3963183
4867,2,64,10595.27,0,0,0,0,0,2.825046,127.4887,569.8410423
4868,0,86,16587.43,0,0,1,0,1,2.237136,142.5007,733.0142637
4869,4,49,42033.71,0,0,1,0,1,15.39062,149.9915,1719.698931
4870,0,45,41911.7,1,2,0,1,0,6.749571,104.9781,1145.946987
4871,1,34,17638.9,1,1,2,1,0,15.33595,172.4705,2065.691215
4872,0,36,24084.76,0,1,0,1,1,8.686291,162.4689,992.4258553
4873,1,73,3900.77,0,1,2,0,0,17.8565,162.447,2167.855557
4874,0,87,107772.3,1,0,1,1,0,1.112412,232.6415,512.1675846
4875,1,55,16090.91,0,2,2,0,1,2.255314,162.4526,520.7155239
4876,1,78,68616.43,1,2,0,0,0,1.374443,137.4684,362.0020605
